0,0,3,0,0,0,2,4,0,0,0,1,0,0,2,0,2,1,0,0,0,3,0,0,0,0,1,-0.28084000000000003
0,0,3,0,0,0,2,4,0,0,3,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,1,-0.42165
0,0,3,0,0,0,2,4,0,0,1,2,0,0,0,0,2,1,0,0,3,0,0,0,0,0,1,-0.56722
0,0,3,0,0,0,2,4,0,0,1,0,0,2,0,0,2,1,0,0,2,1,0,0,0,0,1,-0.33027
0,0,3,0,0,0,2,4,0,0,1,0,0,2,0,0,2,1,0,0,3,0,0,0,0,0,1,-0.38259
0,0,3,0,0,0,2,4,0,0,1,0,0,0,2,0,2,1,0,0,3,0,0,0,0,0,1,-0.53987
0,0,3,0,0,0,2,4,0,0,2,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,1,-0.40034000000000003
0,0,3,0,0,0,2,4,0,0,2,1,0,0,0,0,2,1,0,0,1,2,0,0,0,0,1,-0.48538000000000003
0,0,3,0,0,0,2,4,0,0,0,1,2,0,0,0,2,1,0,0,2,1,0,0,0,0,1,-0.33044
0,0,3,0,0,0,2,4,0,0,0,1,0,2,0,0,2,1,0,0,2,1,0,0,0,0,1,-0.35333000000000003
0,0,3,0,0,0,2,4,0,0,0,1,0,0,2,0,2,1,0,0,2,1,0,0,0,0,1,-0.4712
0,0,3,0,0,0,2,4,0,0,2,0,1,0,0,0,2,1,0,0,2,0,1,0,0,0,1,-0.4097
0,0,3,0,0,0,2,4,0,0,0,2,1,0,0,0,2,1,0,0,2,0,1,0,0,0,1,-0.50098
0,0,3,0,0,0,2,4,0,0,0,0,3,0,0,0,2,1,0,0,2,0,1,0,0,0,1,-0.43546999999999997
0,0,3,0,0,0,2,4,0,0,0,0,1,2,0,0,2,1,0,0,2,0,1,0,0,0,1,-0.35859
0,0,3,0,0,0,2,4,0,0,0,0,1,0,2,0,2,1,0,0,1,1,1,0,0,0,1,-0.33173
0,0,3,0,0,0,2,4,0,0,2,0,0,1,0,0,2,1,0,0,2,0,0,1,0,0,1,-0.38040999999999997
0,0,3,0,0,0,2,4,0,0,0,2,0,1,0,0,2,1,0,0,1,1,0,1,0,0,1,-0.37722
0,0,3,0,0,0,2,4,0,0,0,0,2,1,0,0,2,1,0,0,2,0,0,1,0,0,1,-0.31006
0,0,3,0,0,0,2,4,0,0,0,0,0,3,0,0,2,1,0,0,2,0,0,1,0,0,1,-0.42404
0,0,3,0,0,0,2,4,0,0,0,0,0,1,2,0,2,1,0,0,2,0,0,1,0,0,1,-0.48678999999999994
0,0,3,0,0,0,2,4,0,0,0,0,2,1,0,0,2,1,0,0,1,1,0,1,0,0,1,-0.28368000000000004
0,0,3,0,0,0,2,4,0,0,0,2,0,0,1,0,2,1,0,0,2,0,0,0,1,0,1,-0.48362
0,0,3,0,0,0,2,4,0,0,0,0,2,0,1,0,2,1,0,0,2,0,0,0,1,0,1,-0.32893
0,0,3,0,0,0,2,4,0,0,0,0,0,2,1,0,2,1,0,0,2,0,0,0,1,0,1,-0.33696
0,0,3,0,0,0,2,4,0,0,0,0,0,3,0,0,2,1,0,0,1,1,0,1,0,0,1,-0.30689
2,0,1,0,0,4,0,2,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,2,1,0,1,-0.26424000000000003
2,0,1,0,0,4,0,2,0,0,4,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,1,-0.36419
2,0,1,0,0,4,0,2,0,0,1,0,0,0,2,0,0,3,0,0,1,1,0,0,1,0,1,-0.30546999999999996
2,0,1,0,0,4,0,2,0,0,2,0,2,0,2,0,0,3,0,0,0,0,0,0,1,0,1,-0.30856999999999996
2,0,1,0,0,4,0,2,0,0,2,0,0,2,2,0,0,3,0,0,0,0,0,0,1,0,1,-0.2959
2,0,1,0,0,4,0,2,0,0,1,0,0,0,2,0,0,3,0,0,1,0,0,0,2,0,1,-0.28515999999999997
2,0,1,0,0,4,0,2,0,0,1,0,0,0,2,0,0,3,0,0,1,1,0,0,1,1,0,-0.2739
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,1,0,1,-0.1774
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,1,1,0,1,0,1,-0.2615
2,0,1,0,0,4,0,2,0,0,0,1,0,0,2,0,0,3,0,0,0,1,0,1,1,1,0,-0.21918
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,2,1,0,-0.13990999999999998
2,0,1,0,0,4,0,2,0,0,2,0,2,0,2,0,0,3,0,0,0,0,0,0,1,0,1,-0.30121
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,1,1,0,1,1,0,-0.22988000000000003
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,1,1,0,-0.23508
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,1,1,0,-0.26596
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,2,1,0,-0.23262
2,0,1,0,0,4,0,2,0,0,2,0,0,2,2,0,0,3,0,0,0,0,0,0,1,0,1,-0.29595
2,0,1,0,0,4,0,2,0,0,0,1,0,0,2,0,0,3,0,0,0,1,0,1,1,0,1,-0.22343000000000002
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,1,1,0,-0.26597
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,2,1,0,-0.1945
2,0,1,0,0,4,0,2,0,0,1,0,0,0,2,0,0,3,0,0,1,0,0,0,2,1,0,-0.25706999999999997
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,2,0,1,-0.15753
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,2,1,0,-0.23260999999999998
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,2,0,1,-0.2092
2,0,1,0,0,4,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,1,0,-0.13185999999999998
2,0,1,0,0,4,2,0,0,0,3,0,0,0,0,0,2,1,0,0,3,0,0,0,0,1,0,-0.4204
2,0,1,0,0,4,0,0,2,0,3,0,0,0,0,0,0,1,2,0,3,0,0,0,0,1,0,-0.49468
2,0,1,0,0,4,0,0,0,2,6,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,-0.47308
2,0,1,0,0,4,2,0,0,0,4,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,-0.35694000000000004
2,0,1,0,0,4,0,0,2,0,1,2,0,0,0,0,0,1,2,0,3,0,0,0,0,1,0,-0.39832
0,1,2,0,0,2,2,2,0,0,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.22944
0,1,2,0,0,2,2,2,0,0,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.26654
0,0,2,1,0,2,0,2,2,0,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,0,1,-0.33899
0,0,2,0,1,2,0,2,0,2,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.29827
0,0,2,1,0,2,0,2,2,0,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,0,1,-0.35543
0,0,2,0,1,2,0,2,0,2,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.27058000000000004
1,0,2,0,0,4,0,2,0,0,2,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,-0.27575
1,0,2,0,0,5,0,1,0,0,0,3,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,-0.3777
0,0,2,1,0,2,0,2,2,0,0,1,2,0,0,2,0,1,0,0,0,3,0,0,0,0,1,-0.42128000000000004
0,0,2,1,0,2,0,2,2,0,0,1,2,0,0,2,0,1,0,0,0,3,0,0,0,0,1,-0.38276
0,0,2,1,0,2,0,2,2,0,0,1,0,2,0,2,0,1,0,0,0,3,0,0,0,0,1,-0.43914
0,1,2,0,0,2,0,4,0,0,0,1,2,0,0,2,1,0,0,0,0,3,0,0,0,0,1,-0.39937
0,1,2,0,0,2,0,4,0,0,0,1,0,2,0,2,1,0,0,0,0,3,0,0,0,1,0,-0.24325
0,1,2,0,0,2,2,2,0,0,0,1,2,0,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.24979
0,0,2,0,1,2,0,2,0,2,0,1,2,0,0,2,0,1,0,0,0,3,0,0,0,0,1,-0.30474
0,0,2,0,1,2,0,2,0,2,0,1,2,0,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.22764
0,1,2,0,0,2,2,2,0,0,0,1,0,2,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.23876999999999998
0,1,2,0,0,2,2,2,0,0,0,1,0,2,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.3013
0,0,2,0,1,2,0,2,0,2,0,1,0,2,0,2,0,1,0,0,0,3,0,0,0,0,1,-0.34342
0,0,2,0,1,2,0,2,0,2,0,1,0,2,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.24699000000000002
0,1,2,0,0,2,2,2,0,0,0,1,0,0,2,2,0,1,0,0,0,3,0,0,0,0,1,-0.20384000000000002
0,1,2,0,0,2,2,2,0,0,0,1,0,0,2,2,0,1,0,0,0,3,0,0,0,1,0,-0.24954
0,0,2,1,0,2,0,2,2,0,0,1,0,0,2,2,0,1,0,0,0,3,0,0,0,0,1,-0.43454
0,0,2,0,1,2,0,2,0,2,0,1,0,0,2,2,0,1,0,0,0,3,0,0,0,1,0,-0.28657
0,0,2,1,0,2,0,2,2,0,0,1,0,0,2,2,0,1,0,0,0,3,0,0,0,0,1,-0.37235
0,0,2,0,1,2,0,2,0,2,0,1,0,0,2,2,0,1,0,0,0,3,0,0,0,1,0,-0.22348
0,1,2,0,0,2,0,4,0,0,0,3,0,0,0,2,1,0,0,0,0,3,0,0,0,0,1,-0.40443
0,0,2,1,0,2,0,4,0,0,0,3,0,0,0,2,0,0,1,0,0,3,0,0,0,0,1,-0.46421999999999997
0,0,2,0,1,2,0,4,0,0,0,3,0,0,0,2,0,0,0,1,0,3,0,0,0,0,1,-0.44259
0,0,3,0,0,2,0,4,0,0,2,1,0,0,0,2,0,1,0,0,0,3,0,0,0,0,1,-0.37132
3,0,0,0,0,6,0,0,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,2,0,1,-0.08821
3,0,0,0,0,6,0,0,0,0,1,0,0,2,0,3,0,0,0,0,1,0,0,0,2,0,1,-0.11381
3,0,0,0,0,6,0,0,0,0,1,0,2,0,0,3,0,0,0,0,1,0,0,0,2,0,1,-0.06494
3,0,0,0,0,6,0,0,0,0,1,0,0,0,2,3,0,0,0,0,1,0,0,0,2,0,1,-0.07708999999999999
3,0,0,0,0,4,0,0,0,2,2,0,0,0,1,1,0,0,0,2,0,0,1,0,2,0,1,-0.14937
3,0,0,0,0,4,0,0,0,2,2,0,0,0,1,1,0,0,0,2,0,0,1,0,2,0,1,-0.0899
3,0,0,0,0,4,0,0,0,2,2,0,0,0,4,1,0,0,0,2,0,0,1,0,0,0,1,-0.09027
3,0,0,0,0,4,2,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,2,1,0,-0.1226
3,0,0,0,0,4,2,0,0,0,2,0,0,2,2,1,2,0,0,0,0,0,0,0,1,0,1,-0.14845999999999998
3,0,0,0,0,4,0,0,0,2,2,0,0,2,2,1,0,0,0,2,0,0,0,0,1,0,1,-0.17665
3,0,0,0,0,4,2,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,2,1,0,-0.09577999999999999
3,0,0,0,0,4,2,0,0,0,2,0,0,2,2,1,2,0,0,0,0,0,0,0,1,0,1,-0.07455
3,0,0,0,0,4,0,0,0,2,2,0,0,2,2,1,0,0,0,2,0,0,0,0,1,0,1,-0.09892999999999999
3,0,0,0,0,4,2,0,0,0,2,0,0,0,4,1,2,0,0,0,0,0,1,0,0,0,1,-0.16404000000000002
3,0,0,0,0,4,2,0,0,0,2,0,0,0,4,1,2,0,0,0,0,0,0,1,0,0,1,-0.13706
3,0,0,0,0,4,0,0,0,2,2,0,0,0,4,1,0,0,0,2,0,0,0,1,0,0,1,-0.0932
3,0,0,0,0,6,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,2,0,1,0,1,0.055689999999999996
3,0,0,0,0,6,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,2,0,1,1,0,0.09472
3,0,0,0,0,6,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,1,1,1,0,1,0.08875
3,0,0,0,0,6,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0.09018999999999999
3,0,0,0,0,6,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,1,1,1,0,1,0.07899
3,0,0,0,0,6,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,1,1,1,0,1,0.05645
3,0,0,0,0,6,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,1,1,1,0,1,0.05882999999999999
3,0,0,0,0,6,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,2,1,0,1,0.02394
3,0,0,0,0,6,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0.10234
3,0,0,0,0,6,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,2,1,0,1,0.07643
3,0,0,0,0,6,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0.08881
3,0,0,0,0,6,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,2,1,0,1,0.0515
3,0,0,0,0,4,0,0,2,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,3,0,1,-0.1463
3,0,0,0,0,6,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,1,0,0.07379
0,0,3,0,0,0,0,4,2,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,3,1,0,-0.29823
0,0,3,0,0,0,0,4,2,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,3,0,1,-0.27310999999999996
0,0,3,0,0,0,0,4,2,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,3,0,1,-0.32887
0,0,3,0,0,0,0,4,2,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,1,-0.3714
0,0,2,1,0,2,0,2,2,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,3,0,1,-0.25348000000000004
0,0,2,1,0,2,0,2,2,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,3,0,1,-0.27494
0,0,2,1,0,2,0,2,2,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,3,0,1,-0.14681
0,0,2,1,0,2,0,2,2,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,3,0,1,-0.2466
0,0,2,1,0,2,0,2,2,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,3,0,1,-0.15585
0,0,2,1,0,2,0,2,2,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,3,0,1,-0.19515
0,0,2,1,0,2,0,2,2,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,3,1,0,-0.19914
0,0,2,1,0,2,0,2,2,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,3,0,1,-0.24048000000000003
0,3,0,0,0,2,4,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,3,1,0,-0.27435
0,3,0,0,0,2,4,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,3,1,0,-0.28634
0,2,0,1,0,2,4,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,3,0,1,-0.27754
0,2,0,0,1,2,4,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,3,1,0,-0.29596
0,2,0,0,1,2,2,0,0,2,0,0,2,0,1,2,1,0,0,0,0,0,0,0,3,1,0,-0.36501999999999996
0,2,0,0,1,2,2,0,0,2,0,0,2,0,1,2,1,0,0,0,0,0,0,0,3,1,0,-0.3559
0,3,0,0,0,2,4,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,3,1,0,-0.3239
0,2,0,1,0,2,4,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,3,0,1,-0.31048000000000003
0,3,0,0,0,2,4,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,3,1,0,-0.30211
0,2,0,1,0,2,4,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,3,1,0,-0.29479
0,2,0,0,1,2,4,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,3,1,0,-0.36606
0,2,0,1,0,2,4,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,3,1,0,-0.25704
0,2,0,0,1,2,4,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,3,1,0,-0.33836
0,2,0,0,1,2,2,0,0,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,3,1,0,-0.36243000000000003
0,1,0,1,1,2,2,0,0,2,0,2,0,0,1,2,0,0,1,0,0,0,0,0,3,1,0,-0.35014
0,1,0,0,2,2,2,0,0,2,0,2,0,0,1,2,0,0,0,1,0,0,0,0,3,1,0,-0.41358
0,2,0,0,1,2,2,0,0,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,3,0,1,-0.35606
0,1,0,0,2,2,2,0,0,2,0,2,0,0,1,2,0,0,0,1,0,0,0,0,3,1,0,-0.42822
1,0,0,2,0,0,0,0,6,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,3,0,1,-0.35477
1,0,0,2,0,0,0,0,6,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,1,-0.34689000000000003
1,0,0,2,0,0,0,0,6,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,3,0,1,-0.3666
1,0,0,2,0,0,0,0,6,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,3,0,1,-0.3565
1,0,0,2,0,2,0,0,4,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,3,1,0,-0.22466
1,0,0,2,0,2,0,0,4,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,3,1,0,-0.23254
1,1,0,1,0,2,0,0,4,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,3,1,0,-0.15634
1,1,0,1,0,2,0,0,4,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,3,1,0,-0.16847
1,1,0,1,0,2,0,0,4,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,3,1,0,-0.24085
1,0,0,2,0,2,0,0,4,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,3,1,0,-0.29755
1,1,0,1,0,2,0,0,4,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,3,1,0,-0.23586999999999997
1,0,0,2,0,2,0,0,4,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,3,0,1,-0.37014
1,1,0,1,0,2,0,0,4,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,3,1,0,-0.16345
1,0,0,2,0,2,0,0,4,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,3,1,0,-0.2714
1,1,0,1,0,2,0,0,4,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,3,1,0,-0.17635
1,0,0,2,0,2,0,0,4,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,3,1,0,-0.28486999999999996
2,0,0,0,1,4,0,0,2,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,3,0,1,-0.19947
1,0,0,2,0,2,0,0,4,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,3,1,0,-0.21318
1,0,1,0,1,2,0,2,0,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,1,-0.1848
1,0,1,0,1,2,0,2,0,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,3,1,0,-0.14732
1,0,2,0,0,2,0,4,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,1,-0.36093000000000003
1,0,2,0,0,2,0,4,0,0,3,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,1,-0.4765
1,0,2,0,0,2,0,4,0,0,3,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,1,-0.46461
1,1,0,1,0,2,0,0,4,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,3,1,0,-0.2056
1,0,0,2,0,2,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,1,0,-0.27197
1,1,0,1,0,2,0,0,4,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,3,1,0,-0.20908000000000002
1,0,0,2,0,2,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,1,0,-0.27904
1,1,0,1,0,2,2,0,2,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,1,-0.21014000000000002
1,1,0,1,0,2,2,0,2,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,1,-0.2392
1,0,0,0,2,2,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,1,0,-0.28114
3,0,0,0,0,4,0,2,0,0,3,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,1,-0.25533
2,0,0,0,1,6,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,3,0,0,0,1,0,-0.17045
2,0,0,1,0,4,0,0,2,0,2,1,0,0,0,3,0,0,0,0,1,2,0,0,0,0,1,-0.2023
2,0,0,1,0,4,0,0,2,0,2,1,0,0,0,3,0,0,0,0,1,2,0,0,0,1,0,-0.18659
2,0,0,1,0,4,0,0,2,0,2,1,0,0,0,3,0,0,0,0,1,2,0,0,0,1,0,-0.17335
2,0,0,1,0,4,0,0,2,0,2,1,0,0,0,3,0,0,0,0,1,2,0,0,0,0,1,-0.2492
2,0,1,0,0,6,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,3,0,0,0,1,0,-0.21391999999999997
2,1,0,0,0,2,4,0,0,0,2,1,0,0,0,1,2,0,0,0,0,3,0,0,0,1,0,-0.23659000000000002
2,1,0,0,0,2,4,0,0,0,2,1,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,-0.2905
2,0,0,0,1,2,2,0,0,2,2,1,0,0,0,1,2,0,0,0,0,3,0,0,0,1,0,-0.2601
2,0,0,0,1,2,2,0,0,2,2,1,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,-0.32999
2,0,0,1,0,2,0,0,4,0,0,3,0,0,0,1,0,0,2,0,1,2,0,0,0,0,1,-0.30196999999999996
2,0,0,1,0,2,0,0,4,0,0,3,0,0,0,1,0,0,2,0,1,2,0,0,0,0,1,-0.30153
2,0,0,1,0,2,0,0,4,0,0,3,0,0,0,1,0,0,2,0,1,2,0,0,0,0,1,-0.2721
2,0,0,1,0,2,0,0,4,0,0,3,0,0,0,1,0,0,2,0,1,2,0,0,0,0,1,-0.3071
2,0,0,1,0,2,0,0,4,0,2,1,0,0,0,1,0,0,2,0,0,2,0,0,1,0,1,-0.28135
2,0,0,1,0,2,0,0,4,0,2,1,0,0,0,1,0,0,2,0,0,2,0,0,1,0,1,-0.3055
2,0,0,1,0,2,0,0,4,0,2,1,0,0,0,1,0,0,2,0,0,2,0,0,1,0,1,-0.28292
2,0,0,1,0,2,0,0,4,0,2,1,0,0,0,1,0,0,2,0,0,2,0,0,1,0,1,-0.27843
2,0,0,0,1,4,0,0,2,0,0,3,0,0,0,0,0,0,2,1,0,3,0,0,0,0,1,-0.22148
